onset	duration	trial_type	response_time	Endowment	Decision	Offer
4.650930	2	cue_social	n/a	32	n/a	n/a
4.650930	2	cue_social_high	n/a	32	n/a	n/a
6.520250	1.250667	dec_social_high	1.250667	32	n/a	8
6.520250	1.250667	dec_social_high_accept	1.250667	32	accept	8
16.999115	2	cue_nonsocial	n/a	32	n/a	n/a
16.999115	2	cue_nonsocial_high	n/a	32	n/a	n/a
19.004050	0.616236	dec_nonsocial_high	0.616236	32	n/a	8
19.004050	0.616236	dec_nonsocial_high_reject	0.616236	32	reject	8
23.832218	2	cue_nonsocial	n/a	32	n/a	n/a
23.832218	2	cue_nonsocial_high	n/a	32	n/a	n/a
25.837180	1.000383	dec_nonsocial_high	1.000383	32	n/a	16
25.837180	1.000383	dec_nonsocial_high_accept	1.000383	32	accept	16
33.096890	2	cue_social	n/a	16	n/a	n/a
33.096890	2	cue_social_low	n/a	16	n/a	n/a
35.087130	1.016470	dec_social_low	1.016470	16	n/a	1
35.087130	1.016470	dec_social_low_accept	1.016470	16	accept	1
42.349010	2	cue_nonsocial	n/a	16	n/a	n/a
42.349010	2	cue_nonsocial_low	n/a	16	n/a	n/a
44.354725	0.749158	dec_nonsocial_low	0.749158	16	n/a	2
44.354725	0.749158	dec_nonsocial_low_accept	0.749158	16	accept	2
49.999134	2	cue_nonsocial	n/a	16	n/a	n/a
49.999134	2	cue_nonsocial_low	n/a	16	n/a	n/a
52.003723	0.733729	dec_nonsocial_low	0.733729	16	n/a	8
52.003723	0.733729	dec_nonsocial_low_accept	0.733729	16	accept	8
60.889114	2	cue_social	n/a	16	n/a	n/a
60.889114	2	cue_social_low	n/a	16	n/a	n/a
62.869970	0.650203	dec_social_low	0.650203	16	n/a	4
62.869970	0.650203	dec_social_low_accept	0.650203	16	accept	4
67.843400	2	cue_social	n/a	32	n/a	n/a
67.843400	2	cue_social_high	n/a	32	n/a	n/a
69.704120	0.783179	dec_social_high	0.783179	32	n/a	8
69.704120	0.783179	dec_social_high_accept	0.783179	32	accept	8
74.532570	2	cue_nonsocial	n/a	16	n/a	n/a
74.532570	2	cue_nonsocial_low	n/a	16	n/a	n/a
