onset	duration	trial_type	response_time	Endowment	Decision	Offer
4.573455	2	cue_social	n/a	32	n/a	n/a
4.573455	2	cue_social_high	n/a	32	n/a	n/a
6.512218	0.633811	dec_social_high	0.633811	32	n/a	3
6.512218	0.633811	dec_social_high_accept	0.633811	32	accept	3
15.452703	2	cue_social	n/a	16	n/a	n/a
15.452703	2	cue_social_low	n/a	16	n/a	n/a
17.377897	0.650788	dec_social_low	0.650788	16	n/a	2
17.377897	0.650788	dec_social_low_accept	0.650788	16	accept	2
22.206675	2	cue_nonsocial	n/a	16	n/a	n/a
22.206675	2	cue_nonsocial_low	n/a	16	n/a	n/a
24.212896	0.565700	dec_nonsocial_low	0.565700	16	n/a	2
24.212896	0.565700	dec_nonsocial_low_accept	0.565700	16	accept	2
29.039347	2	cue_nonsocial	n/a	32	n/a	n/a
29.039347	2	cue_nonsocial_high	n/a	32	n/a	n/a
31.045927	0.382492	dec_nonsocial_high	0.382492	32	n/a	8
31.045927	0.382492	dec_nonsocial_high_accept	0.382492	32	accept	8
36.689438	2	cue_nonsocial	n/a	16	n/a	n/a
36.689438	2	cue_nonsocial_low	n/a	16	n/a	n/a
38.696960	0.432285	dec_nonsocial_low	0.432285	16	n/a	8
38.696960	0.432285	dec_nonsocial_low_accept	0.432285	16	accept	8
43.522900	2	cue_nonsocial	n/a	32	n/a	n/a
43.522900	2	cue_nonsocial_high	n/a	32	n/a	n/a
45.528885	0.500130	dec_nonsocial_high	0.500130	32	n/a	3
45.528885	0.500130	dec_nonsocial_high_accept	0.500130	32	accept	3
52.832047	2	cue_social	n/a	32	n/a	n/a
52.832047	2	cue_social_high	n/a	32	n/a	n/a
54.778885	0.616448	dec_social_high	0.616448	32	n/a	8
54.778885	0.616448	dec_social_high_accept	0.616448	32	accept	8
60.468960	2	cue_social	n/a	16	n/a	n/a
60.468960	2	cue_social_low	n/a	16	n/a	n/a
62.428660	0.550421	dec_social_low	0.550421	16	n/a	4
62.428660	0.550421	dec_social_low_accept	0.550421	16	accept	4
68.056980	2	cue_nonsocial	n/a	32	n/a	n/a
68.056980	2	cue_nonsocial_high	n/a	32	n/a	n/a
70.079000	0.499941	dec_nonsocial_high	0.499941	32	n/a	3
70.079000	0.499941	dec_nonsocial_high_accept	0.499941	32	accept	3
75.776146	2	cue_social	n/a	16	n/a	n/a
75.776146	2	cue_social_low	n/a	16	n/a	n/a
77.728980	0.533550	dec_social_low	0.533550	16	n/a	2
77.728980	0.533550	dec_social_low_accept	0.533550	16	accept	2
84.989760	2	cue_nonsocial	n/a	16	n/a	n/a
84.989760	2	cue_nonsocial_low	n/a	16	n/a	n/a
86.995870	0.500149	dec_nonsocial_low	0.500149	16	n/a	4
86.995870	0.500149	dec_nonsocial_low_accept	0.500149	16	accept	4
92.689400	2	cue_social	n/a	16	n/a	n/a
