onset	duration	trial_type	response_time	trust_value	choice	cLow	cHigh
4.022292	6.786269	choice_friend	6.786269	2	low	2	8
9.274576	1.000000	outcome_friend_recip	6.786269	2	low	2	8
12.090707	14.420041	choice_friend	14.420041	2	high	0	2
20.341314	1.000000	outcome_friend_recip	14.420041	2	high	0	2
23.154747	25.452375	choice_computer	25.452375	4	low	4	8
28.406843	1.000000	outcome_computer_defect	25.452375	4	low	4	8
31.233768	33.369095	choice_friend	33.369095	8	high	0	8
36.486290	1.000000	outcome_friend_recip	33.369095	8	high	0	8
41.014378	43.019238	choice_stranger	43.019238	2	high	0	2
46.266650	1.000000	outcome_stranger_defect	43.019238	2	high	0	2
49.084244	51.502020	choice_friend	51.502020	4	high	0	4
55.836926	1.000000	outcome_friend_defect	51.502020	4	high	0	4
60.263596	62.386078	choice_computer	62.386078	4	high	2	4
67.016556	1.000000	outcome_computer_recip	62.386078	4	high	2	4
76.388510	78.819490	choice_stranger	78.819490	2	low	2	8
81.640480	1.000000	outcome_stranger_recip	78.819490	2	low	2	8
84.452095	86.568610	choice_computer	86.568610	2	high	0	2
89.704050	1.000000	outcome_computer_defect	86.568610	2	high	0	2
92.522766	95.470050	choice_friend	95.470050	8	high	2	8
99.275790	1.000000	outcome_friend_defect	95.470050	8	high	2	8
103.700480	106.253090	choice_computer	106.253090	4	low	4	8
108.952580	1.000000	outcome_computer_recip	106.253090	4	low	4	8
111.866570	114.452090	choice_stranger	114.452090	2	low	2	8
118.618810	1.000000	outcome_stranger_defect	114.452090	2	low	2	8
127.898100	130.153700	choice_friend	130.153700	4	high	0	4
133.150860	1.000000	outcome_friend_recip	130.153700	4	high	0	4
135.961010	138.453300	choice_computer	138.453300	8	high	2	8
141.213820	1.000000	outcome_computer_recip	138.453300	8	high	2	8
144.128720	146.518110	choice_stranger	146.518110	4	low	4	8
149.381600	1.000000	outcome_stranger_defect	146.518110	4	low	4	8
153.813950	156.336090	choice_friend	156.336090	4	high	2	4
162.066020	1.000000	outcome_friend_recip	156.336090	4	high	2	4
166.492200	168.653060	choice_computer	168.653060	2	high	0	2
171.744520	1.000000	outcome_computer_recip	168.653060	2	high	0	2
174.554380	176.453190	choice_computer	176.453190	4	high	0	4
179.805250	1.000000	outcome_computer_recip	176.453190	4	high	0	4
184.238850	187.285220	choice_friend	187.285220	2	high	0	2
190.990830	1.000000	outcome_friend_defect	187.285220	2	high	0	2
195.519560	197.818080	choice_stranger	197.818080	4	high	0	4
200.772580	1.000000	outcome_stranger_defect	197.818080	4	high	0	4
203.685710	205.985290	choice_stranger	205.985290	8	high	0	8
211.937790	1.000000	outcome_stranger_recip	205.985290	8	high	0	8
216.466160	218.569080	choice_stranger	218.569080	8	high	2	8
223.218730	1.000000	outcome_stranger_defect	218.569080	8	high	2	8
227.744460	230.119580	choice_stranger	230.119580	8	high	2	8
232.996410	1.000000	outcome_stranger_recip	230.119580	8	high	2	8
235.807450	238.336270	choice_computer	238.336270	4	high	0	4
241.059770	1.000000	outcome_computer_defect	238.336270	4	high	0	4
247.098340	249.385090	choice_computer	249.385090	8	high	0	8
253.848900	1.000000	outcome_computer_defect	249.385090	8	high	0	8
259.992200	262.202100	choice_stranger	262.202100	4	low	4	8
265.244840	1.000000	outcome_stranger_recip	262.202100	4	low	4	8
268.054050	270.636140	choice_computer	270.636140	2	low	2	8
274.807300	1.000000	outcome_computer_recip	270.636140	2	low	2	8
282.460200	285.252040	choice_computer	285.252040	4	high	2	4
289.212950	1.000000	outcome_computer_defect	285.252040	4	high	2	4
292.022030	294.584780	choice_computer	294.584780	8	high	0	8
300.274870	1.000000	outcome_computer_recip	294.584780	8	high	0	8
306.323000	309.584600	choice_friend	309.584600	4	high	2	4
313.074900	1.000000	outcome_friend_defect	309.584600	4	high	2	4
315.893100	318.486080	choice_friend	318.486080	8	high	0	8
322.643000	1.000000	outcome_friend_defect	318.486080	8	high	0	8
325.560700	327.935150	choice_stranger	327.935150	4	high	2	4
332.312680	1.000000	outcome_stranger_defect	327.935150	4	high	2	4
335.131100	337.885070	choice_friend	337.885070	8	high	4	8
340.382970	1.000000	outcome_friend_defect	337.885070	8	high	4	8
343.297180	346.068300	choice_stranger	346.068300	2	high	0	2
350.049500	1.000000	outcome_stranger_recip	346.068300	2	high	0	2
352.964360	355.220060	choice_stranger	355.220060	4	high	0	4
358.214360	1.000000	outcome_stranger_recip	355.220060	4	high	0	4
361.036380	363.551270	choice_friend	363.551270	2	low	2	8
367.788850	1.000000	outcome_friend_defect	363.551270	2	low	2	8
375.444520	378.701200	choice_computer	378.701200	8	high	2	8
380.696870	1.000000	outcome_computer_defect	378.701200	8	high	2	8
385.128940	388.302100	choice_friend	388.302100	8	high	2	8
390.381900	1.000000	outcome_friend_recip	388.302100	8	high	2	8
393.197900	396.502100	choice_friend	396.502100	4	low	4	8
399.949340	1.000000	outcome_friend_recip	396.502100	4	low	4	8
404.375950	407.852480	choice_computer	407.852480	2	low	2	8
409.628540	1.000000	outcome_computer_defect	407.852480	2	low	2	8
415.771550	418.552150	choice_stranger	418.552150	4	high	2	4
421.023900	1.000000	outcome_stranger_recip	418.552150	4	high	2	4
427.165560	429.385100	choice_stranger	429.385100	8	high	0	8
432.417570	1.000000	outcome_stranger_defect	429.385100	8	high	0	8
