onset	duration	trial_type	response_time	trust_value	choice	cLow	cHigh
4.137431	2.526992	choice_stranger	2.526992	8	high	2	8
9.391500	1.000000	outcome_stranger_defect	2.526992	8	high	2	8
17.166813	2.797390	choice_stranger	2.797390	0	low	0	8
25.244568	3.000000	missed_trial	3.000000	n/a	n/a	2	4
33.309406	2.054672	choice_computer	2.054672	4	high	2	4
40.062206	1.000000	outcome_computer_defect	2.054672	4	high	2	4
46.105400	1.875515	choice_friend	1.875515	8	high	4	8
51.357998	1.000000	outcome_friend_recip	1.875515	8	high	4	8
57.399550	2.364695	choice_computer	2.364695	8	high	0	8
65.652084	1.000000	outcome_computer_defect	2.364695	8	high	0	8
70.196884	2.367597	choice_stranger	2.367597	2	high	0	2
75.448670	1.000000	outcome_stranger_recip	2.367597	2	high	0	2
78.262760	2.468430	choice_computer	2.468430	4	low	4	8
85.015840	1.000000	outcome_computer_defect	2.468430	4	low	4	8
89.560960	2.270339	choice_stranger	2.270339	8	high	0	8
96.313614	1.000000	outcome_stranger_defect	2.270339	8	high	0	8
100.747284	2.117227	choice_friend	2.117227	2	high	0	2
105.999650	1.000000	outcome_friend_recip	2.117227	2	high	0	2
108.814880	2.182921	choice_friend	2.182921	8	high	0	8
114.067570	1.000000	outcome_friend_defect	2.182921	8	high	0	8
116.999890	2.031244	choice_stranger	2.031244	2	low	2	4
122.252310	1.000000	outcome_stranger_defect	2.031244	2	low	2	4
126.678510	2.185395	choice_computer	2.185395	0	low	0	8
137.970230	2.777726	choice_computer	2.777726	4	low	4	8
143.222550	1.000000	outcome_computer_recip	2.777726	4	low	4	8
146.039380	2.174994	choice_friend	2.174994	8	high	2	8
151.291050	1.000000	outcome_friend_recip	2.174994	8	high	2	8
154.103150	2.744647	choice_computer	2.744647	2	high	0	2
159.355770	1.000000	outcome_computer_recip	2.744647	2	high	0	2
170.364670	2.749219	choice_stranger	2.749219	2	high	0	2
178.616670	1.000000	outcome_stranger_defect	2.749219	2	high	0	2
181.543300	2.637296	choice_stranger	2.637296	0	low	0	4
192.727860	3.000000	missed_trial	3.000000	n/a	n/a	0	4
203.793810	2.205088	choice_friend	2.205088	4	high	0	4
210.547060	1.000000	outcome_friend_defect	2.205088	4	high	0	4
213.474580	3.000000	missed_trial	3.000000	n/a	n/a	0	4
223.043520	1.954334	choice_friend	1.954334	8	high	2	8
231.296810	1.000000	outcome_friend_recip	1.954334	8	high	2	8
235.841380	2.689247	choice_stranger	2.689247	8	high	2	8
242.597150	1.000000	outcome_stranger_defect	2.689247	8	high	2	8
245.408130	2.072841	choice_friend	2.072841	8	high	0	8
250.659820	1.000000	outcome_friend_recip	2.072841	8	high	0	8
255.087200	1.809917	choice_computer	1.809917	2	high	0	2
261.839970	1.000000	outcome_computer_defect	1.809917	2	high	0	2
264.655100	1.575770	choice_friend	1.575770	8	high	4	8
269.907600	1.000000	outcome_friend_defect	1.575770	8	high	4	8
272.718320	2.479190	choice_computer	2.479190	2	low	2	8
277.971000	1.000000	outcome_computer_defect	2.479190	2	low	2	8
280.899320	2.931425	choice_stranger	2.931425	4	low	4	8
286.151980	1.000000	outcome_stranger_recip	2.931425	4	low	4	8
295.539430	2.840871	choice_stranger	2.840871	2	low	2	8
302.289030	1.000000	outcome_stranger_recip	2.840871	2	low	2	8
311.564900	2.482489	choice_friend	2.482489	8	high	2	8
316.817440	1.000000	outcome_friend_defect	2.482489	8	high	2	8
319.746250	3.000000	missed_trial	3.000000	n/a	n/a	4	8
329.425100	2.272251	choice_computer	2.272251	2	low	2	8
334.677670	1.000000	outcome_computer_recip	2.272251	2	low	2	8
337.487150	1.976704	choice_computer	1.976704	4	high	0	4
344.239780	1.000000	outcome_computer_defect	1.976704	4	high	0	4
348.666230	3.000000	missed_trial	3.000000	n/a	n/a	2	8
361.455900	2.024842	choice_computer	2.024842	2	low	2	8
368.208700	1.000000	outcome_computer_recip	2.024842	2	low	2	8
371.024100	2.206530	choice_friend	2.206530	4	high	0	4
376.276500	1.000000	outcome_friend_recip	2.206530	4	high	0	4
382.317600	1.712762	choice_computer	1.712762	4	high	2	4
387.569550	1.000000	outcome_computer_recip	1.712762	4	high	2	4
391.998470	1.965457	choice_friend	1.965457	8	high	2	8
397.250000	1.000000	outcome_friend_defect	1.965457	8	high	2	8
401.797100	2.650146	choice_stranger	2.650146	4	high	2	4
408.549350	1.000000	outcome_stranger_recip	2.650146	4	high	2	4
411.364260	2.432808	choice_friend	2.432808	2	high	0	2
418.117000	1.000000	outcome_friend_defect	2.432808	2	high	0	2
420.929900	2.800901	choice_friend	2.800901	4	high	2	4
427.681030	1.000000	outcome_friend_defect	2.800901	4	high	2	4
435.458340	2.455604	choice_stranger	2.455604	8	high	2	8
440.710750	1.000000	outcome_stranger_recip	2.455604	8	high	2	8
