onset	duration	trial_type	response_time	Endowment	Decision	Offer
4.516788	2	cue_nonsocial	n/a	16	n/a	n/a
4.516788	2	cue_nonsocial_low	n/a	16	n/a	n/a
6.521915	1.350094	dec_nonsocial_low	1.350094	16	n/a	8
6.521915	1.350094	dec_nonsocial_low_accept	1.350094	16	accept	8
17.000904	2	cue_nonsocial	n/a	16	n/a	n/a
17.000904	2	cue_nonsocial_low	n/a	16	n/a	n/a
19.004908	1.450233	dec_nonsocial_low	1.450233	16	n/a	1
19.004908	1.450233	dec_nonsocial_low_reject	1.450233	16	reject	1
24.633295	2	cue_nonsocial	n/a	32	n/a	n/a
24.633295	2	cue_nonsocial_high	n/a	32	n/a	n/a
26.638935	0.999568	dec_nonsocial_high	0.999568	32	n/a	2
26.638935	0.999568	dec_nonsocial_high_reject	0.999568	32	reject	2
35.624540	2	cue_social	n/a	32	n/a	n/a
35.624540	2	cue_social_high	n/a	32	n/a	n/a
37.505800	0.816321	dec_social_high	0.816321	32	n/a	3
37.505800	0.816321	dec_social_high_reject	0.816321	32	reject	3
42.332066	2	cue_social	n/a	32	n/a	n/a
42.332066	2	cue_social_high	n/a	32	n/a	n/a
44.339016	0.733213	dec_social_high	0.733213	32	n/a	3
44.339016	0.733213	dec_social_high_reject	0.733213	32	reject	3
49.308483	2	cue_social	n/a	32	n/a	n/a
49.308483	2	cue_social_high	n/a	32	n/a	n/a
51.171932	0.865949	dec_social_high	0.865949	32	n/a	16
51.171932	0.865949	dec_social_high_reject	0.865949	32	reject	16
56.000793	2	cue_nonsocial	n/a	32	n/a	n/a
56.000793	2	cue_nonsocial_high	n/a	32	n/a	n/a
58.004593	1.150133	dec_nonsocial_high	1.150133	32	n/a	3
58.004593	1.150133	dec_nonsocial_high_reject	1.150133	32	reject	3
62.833190	2	cue_nonsocial	n/a	16	n/a	n/a
62.833190	2	cue_nonsocial_low	n/a	16	n/a	n/a
64.838770	1.083367	dec_nonsocial_low	1.083367	16	n/a	2
64.838770	1.083367	dec_nonsocial_low_reject	1.083367	16	reject	2
70.495710	2	cue_nonsocial	n/a	16	n/a	n/a
70.495710	2	cue_nonsocial_low	n/a	16	n/a	n/a
72.488800	0.865582	dec_nonsocial_low	0.865582	16	n/a	8
72.488800	0.865582	dec_nonsocial_low_accept	0.865582	16	accept	8
78.243930	2	cue_social	n/a	16	n/a	n/a
78.243930	2	cue_social_low	n/a	16	n/a	n/a
80.138330	0.750178	dec_social_low	0.750178	16	n/a	1
80.138330	0.750178	dec_social_low_reject	0.750178	16	reject	1
84.966484	2	cue_nonsocial	n/a	16	n/a	n/a
84.966484	2	cue_nonsocial_low	n/a	16	n/a	n/a
86.971970	0.716306	dec_nonsocial_low	0.716306	16	n/a	1
86.971970	0.716306	dec_nonsocial_low_reject	0.716306	16	reject	1
94.216750	2	cue_nonsocial	n/a	32	n/a	n/a
94.216750	2	cue_nonsocial_high	n/a	32	n/a	n/a
96.221770	0.850124	dec_nonsocial_high	0.850124	32	n/a	2
96.221770	0.850124	dec_nonsocial_high_reject	0.850124	32	reject	2
101.849490	2	cue_nonsocial	n/a	32	n/a	n/a
101.849490	2	cue_nonsocial_high	n/a	32	n/a	n/a
103.855064	0.700180	dec_nonsocial_high	0.700180	32	n/a	3
103.855064	0.700180	dec_nonsocial_high_reject	0.700180	32	reject	3
108.693060	2	cue_social	n/a	16	n/a	n/a
108.693060	2	cue_social_low	n/a	16	n/a	n/a
110.688225	1.083769	dec_social_low	1.083769	16	n/a	2
110.688225	1.083769	dec_social_low_reject	1.083769	16	reject	2
115.515890	2	cue_nonsocial	n/a	32	n/a	n/a
115.515890	2	cue_nonsocial_high	n/a	32	n/a	n/a
