onset	duration	trial_type	response_time	Endowment	Decision	Offer
4.516659	2	cue_nonsocial	n/a	16	n/a	n/a
4.516659	2	cue_nonsocial_low	n/a	16	n/a	n/a
6.521818	0.933508	dec_nonsocial_low	0.933508	16	n/a	4
6.521818	0.933508	dec_nonsocial_low_accept	0.933508	16	accept	4
11.444483	2	cue_social	n/a	32	n/a	n/a
11.444483	2	cue_social_high	n/a	32	n/a	n/a
13.354835	1.016683	dec_social_high	1.016683	32	n/a	3
13.354835	1.016683	dec_social_high_reject	1.016683	32	reject	3
20.697193	2	cue_social	n/a	16	n/a	n/a
20.697193	2	cue_social_low	n/a	16	n/a	n/a
22.620850	0.968025	dec_social_low	0.968025	16	n/a	2
22.620850	0.968025	dec_social_low_reject	0.968025	16	reject	2
28.253284	2	cue_nonsocial	n/a	32	n/a	n/a
28.253284	2	cue_nonsocial_high	n/a	32	n/a	n/a
30.255669	1.299449	dec_nonsocial_high	1.299449	32	n/a	8
30.255669	1.299449	dec_nonsocial_high_accept	1.299449	32	accept	8
35.083282	2	cue_nonsocial	n/a	32	n/a	n/a
35.083282	2	cue_nonsocial_high	n/a	32	n/a	n/a
37.088455	0.716650	dec_nonsocial_high	0.716650	32	n/a	16
37.088455	0.716650	dec_nonsocial_high_accept	0.716650	32	accept	16
46.045124	2	cue_social	n/a	16	n/a	n/a
46.045124	2	cue_social_low	n/a	16	n/a	n/a
47.955540	0.882634	dec_social_low	0.882634	16	n/a	1
47.955540	0.882634	dec_social_low_reject	0.882634	16	reject	1
55.301098	2	cue_social	n/a	32	n/a	n/a
55.301098	2	cue_social_high	n/a	32	n/a	n/a
57.220833	0.767634	dec_social_high	0.767634	32	n/a	8
57.220833	0.767634	dec_social_high_accept	0.767634	32	accept	8
62.050820	2	cue_nonsocial	n/a	16	n/a	n/a
62.050820	2	cue_nonsocial_low	n/a	16	n/a	n/a
64.055830	1.016188	dec_nonsocial_low	1.016188	16	n/a	2
64.055830	1.016188	dec_nonsocial_low_reject	1.016188	16	reject	2
68.883460	2	cue_nonsocial	n/a	32	n/a	n/a
68.883460	2	cue_nonsocial_high	n/a	32	n/a	n/a
70.888960	0.983069	dec_nonsocial_high	0.983069	32	n/a	2
70.888960	0.983069	dec_nonsocial_high_reject	0.983069	32	reject	2
76.611885	2	cue_social	n/a	32	n/a	n/a
76.611885	2	cue_social_high	n/a	32	n/a	n/a
78.522830	0.732691	dec_social_high	0.732691	32	n/a	8
78.522830	0.732691	dec_social_high_accept	0.732691	32	accept	8
83.350140	2	cue_nonsocial	n/a	32	n/a	n/a
83.350140	2	cue_nonsocial_high	n/a	32	n/a	n/a
85.355804	0.849644	dec_nonsocial_high	0.849644	32	n/a	16
85.355804	0.849644	dec_nonsocial_high_accept	0.849644	32	accept	16
91.080350	2	cue_social	n/a	32	n/a	n/a
91.080350	2	cue_social_high	n/a	32	n/a	n/a
93.005530	0.782353	dec_social_high	0.782353	32	n/a	8
93.005530	0.782353	dec_social_high_accept	0.782353	32	accept	8
100.275760	2	cue_social	n/a	16	n/a	n/a
100.275760	2	cue_social_low	n/a	16	n/a	n/a
102.271880	0.917192	dec_social_low	0.917192	16	n/a	1
102.271880	0.917192	dec_social_low_reject	0.917192	16	reject	1
107.901450	2	cue_nonsocial	n/a	16	n/a	n/a
107.901450	2	cue_nonsocial_low	n/a	16	n/a	n/a
109.905410	0.716042	dec_nonsocial_low	0.716042	16	n/a	1
109.905410	0.716042	dec_nonsocial_low_reject	0.716042	16	reject	1
115.646400	2	cue_social	n/a	16	n/a	n/a
115.646400	2	cue_social_low	n/a	16	n/a	n/a
117.555504	0.733556	dec_social_low	0.733556	16	n/a	1
117.555504	0.733556	dec_social_low_reject	0.733556	16	reject	1
122.383410	2	cue_nonsocial	n/a	16	n/a	n/a
122.383410	2	cue_nonsocial_low	n/a	16	n/a	n/a
124.389534	0.882176	dec_nonsocial_low	0.882176	16	n/a	8
124.389534	0.882176	dec_nonsocial_low_accept	0.882176	16	accept	8
129.217060	2	cue_nonsocial	n/a	16	n/a	n/a
129.217060	2	cue_nonsocial_low	n/a	16	n/a	n/a
131.222870	0.764548	dec_nonsocial_low	0.764548	16	n/a	2
131.222870	0.764548	dec_nonsocial_low_reject	0.764548	16	reject	2
136.866350	2	cue_nonsocial	n/a	16	n/a	n/a
136.866350	2	cue_nonsocial_low	n/a	16	n/a	n/a
138.870900	0.667026	dec_nonsocial_low	0.667026	16	n/a	1
138.870900	0.667026	dec_nonsocial_low_reject	0.667026	16	reject	1
147.732900	2	cue_nonsocial	n/a	16	n/a	n/a
147.732900	2	cue_nonsocial_low	n/a	16	n/a	n/a
149.738890	0.699697	dec_nonsocial_low	0.699697	16	n/a	1
149.738890	0.699697	dec_nonsocial_low_reject	0.699697	16	reject	1
154.566650	2	cue_nonsocial	n/a	16	n/a	n/a
154.566650	2	cue_nonsocial_low	n/a	16	n/a	n/a
156.571030	0.866749	dec_nonsocial_low	0.866749	16	n/a	1
156.571030	0.866749	dec_nonsocial_low_reject	0.866749	16	reject	1
162.232440	2	cue_social	n/a	32	n/a	n/a
162.232440	2	cue_social_high	n/a	32	n/a	n/a
164.221880	0.783393	dec_social_high	0.783393	32	n/a	3
164.221880	0.783393	dec_social_high_reject	0.783393	32	reject	3
169.166400	2	cue_social	n/a	32	n/a	n/a
169.166400	2	cue_social_high	n/a	32	n/a	n/a
171.054950	1.083785	dec_social_high	1.083785	32	n/a	3
171.054950	1.083785	dec_social_high_reject	1.083785	32	reject	3
176.782040	2	cue_social	n/a	16	n/a	n/a
176.782040	2	cue_social_low	n/a	16	n/a	n/a
178.704010	0.850849	dec_social_low	0.850849	16	n/a	1
178.704010	0.850849	dec_social_low_reject	0.850849	16	reject	1
183.534650	2	cue_nonsocial	n/a	32	n/a	n/a
183.534650	2	cue_nonsocial_high	n/a	32	n/a	n/a
185.538800	0.682960	dec_nonsocial_high	0.682960	32	n/a	8
185.538800	0.682960	dec_nonsocial_high_accept	0.682960	32	accept	8
192.800020	2	cue_nonsocial	n/a	16	n/a	n/a
192.800020	2	cue_nonsocial_low	n/a	16	n/a	n/a
194.805420	0.915953	dec_nonsocial_low	0.915953	16	n/a	2
194.805420	0.915953	dec_nonsocial_low_reject	0.915953	16	reject	2
202.143250	2	cue_social	n/a	16	n/a	n/a
202.143250	2	cue_social_low	n/a	16	n/a	n/a
204.070970	0.851025	dec_social_low	0.851025	16	n/a	8
204.070970	0.851025	dec_social_low_accept	0.851025	16	accept	8
209.002400	2	cue_social	n/a	32	n/a	n/a
209.002400	2	cue_social_high	n/a	32	n/a	n/a
210.906900	0.897949	dec_social_high	0.897949	32	n/a	3
210.906900	0.897949	dec_social_high_reject	0.897949	32	reject	3
215.748350	2	cue_social	n/a	16	n/a	n/a
215.748350	2	cue_social_low	n/a	16	n/a	n/a
217.737580	1.250145	dec_social_low	1.250145	16	n/a	4
217.737580	1.250145	dec_social_low_accept	1.250145	16	accept	4
222.655010	2	cue_social	n/a	16	n/a	n/a
222.655010	2	cue_social_low	n/a	16	n/a	n/a
224.571910	0.816222	dec_social_low	0.816222	16	n/a	4
224.571910	0.816222	dec_social_low_accept	0.816222	16	accept	4
235.156570	2	cue_social	n/a	32	n/a	n/a
235.156570	2	cue_social_high	n/a	32	n/a	n/a
237.055050	0.833545	dec_social_high	0.833545	32	n/a	16
237.055050	0.833545	dec_social_high_accept	0.833545	32	accept	16
241.883210	2	cue_nonsocial	n/a	32	n/a	n/a
241.883210	2	cue_nonsocial_high	n/a	32	n/a	n/a
243.888980	0.549661	dec_nonsocial_high	0.549661	32	n/a	16
243.888980	0.549661	dec_nonsocial_high_accept	0.549661	32	accept	16
248.822970	2	cue_social	n/a	32	n/a	n/a
248.822970	2	cue_social_high	n/a	32	n/a	n/a
250.722000	0.833103	dec_social_high	0.833103	32	n/a	16
250.722000	0.833103	dec_social_high_accept	0.833103	32	accept	16
