onset	duration	trial_type	response_time	Endowment	Decision	Offer
4.579922	2	cue_social	n/a	32	n/a	n/a
4.579922	2	cue_social_high	n/a	32	n/a	n/a
6.514795	1.416606	dec_social_high	1.416606	32	n/a	16
6.514795	1.416606	dec_social_high_accept	1.416606	32	accept	16
11.419460	2	cue_social	n/a	32	n/a	n/a
11.419460	2	cue_social_high	n/a	32	n/a	n/a
13.347783	1.150291	dec_social_high	1.150291	32	n/a	8
13.347783	1.150291	dec_social_high_accept	1.150291	32	accept	8
18.175170	2	cue_nonsocial	n/a	32	n/a	n/a
18.175170	2	cue_nonsocial_high	n/a	32	n/a	n/a
20.181757	1.183037	dec_nonsocial_high	1.183037	32	n/a	3
20.181757	1.183037	dec_nonsocial_high_accept	1.183037	32	accept	3
29.042532	2	cue_nonsocial	n/a	32	n/a	n/a
29.042532	2	cue_nonsocial_high	n/a	32	n/a	n/a
31.047266	1.217207	dec_nonsocial_high	1.217207	32	n/a	8
31.047266	1.217207	dec_nonsocial_high_accept	1.217207	32	accept	8
35.875244	2	cue_nonsocial	n/a	16	n/a	n/a
35.875244	2	cue_nonsocial_low	n/a	16	n/a	n/a
37.881170	0.916140	dec_nonsocial_low	0.916140	16	n/a	2
37.881170	0.916140	dec_nonsocial_low_accept	0.916140	16	accept	2
42.773598	2	cue_social	n/a	32	n/a	n/a
42.773598	2	cue_social_high	n/a	32	n/a	n/a
44.714672	0.899800	dec_social_high	0.899800	32	n/a	3
44.714672	0.899800	dec_social_high_accept	0.899800	32	accept	3
49.543330	2	cue_nonsocial	n/a	16	n/a	n/a
49.543330	2	cue_nonsocial_low	n/a	16	n/a	n/a
51.548230	0.915606	dec_nonsocial_low	0.915606	16	n/a	8
51.548230	0.915606	dec_nonsocial_low_accept	0.915606	16	accept	8
57.247170	2	cue_social	n/a	32	n/a	n/a
57.247170	2	cue_social_high	n/a	32	n/a	n/a
59.198402	1.332664	dec_social_high	1.332664	32	n/a	16
59.198402	1.332664	dec_social_high_accept	1.332664	32	accept	16
64.842260	2	cue_nonsocial	n/a	16	n/a	n/a
64.842260	2	cue_nonsocial_low	n/a	16	n/a	n/a
66.847470	1.150310	dec_nonsocial_low	1.150310	16	n/a	4
66.847470	1.150310	dec_nonsocial_low_accept	1.150310	16	accept	4
74.170580	2	cue_social	n/a	32	n/a	n/a
74.170580	2	cue_social_high	n/a	32	n/a	n/a
76.097880	1.282500	dec_social_high	1.282500	32	n/a	16
76.097880	1.282500	dec_social_high_accept	1.282500	32	accept	16
80.998980	2	cue_social	n/a	16	n/a	n/a
80.998980	2	cue_social_low	n/a	16	n/a	n/a
82.930695	0.933232	dec_social_low	0.933232	16	n/a	4
82.930695	0.933232	dec_social_low_accept	0.933232	16	accept	4
93.408180	2	cue_nonsocial	n/a	32	n/a	n/a
93.408180	2	cue_nonsocial_high	n/a	32	n/a	n/a
95.415436	1.098927	dec_nonsocial_high	1.098927	32	n/a	8
95.415436	1.098927	dec_nonsocial_high_accept	1.098927	32	accept	8
102.658790	2	cue_nonsocial	n/a	16	n/a	n/a
102.658790	2	cue_nonsocial_low	n/a	16	n/a	n/a
104.664720	1.049475	dec_nonsocial_low	1.049475	16	n/a	1
104.664720	1.049475	dec_nonsocial_low_accept	1.049475	16	accept	1
110.308130	2	cue_nonsocial	n/a	32	n/a	n/a
110.308130	2	cue_nonsocial_high	n/a	32	n/a	n/a
112.315820	0.881768	dec_nonsocial_high	0.881768	32	n/a	3
112.315820	0.881768	dec_nonsocial_high_accept	0.881768	32	accept	3
117.229355	2	cue_social	n/a	32	n/a	n/a
117.229355	2	cue_social_high	n/a	32	n/a	n/a
119.147530	0.916614	dec_social_high	0.916614	32	n/a	3
119.147530	0.916614	dec_social_high_accept	0.916614	32	accept	3
126.466210	2	cue_social	n/a	32	n/a	n/a
126.466210	2	cue_social_high	n/a	32	n/a	n/a
128.397720	1.082547	dec_social_high	1.082547	32	n/a	8
128.397720	1.082547	dec_social_high_accept	1.082547	32	accept	8
133.224750	2	cue_nonsocial	n/a	32	n/a	n/a
133.224750	2	cue_nonsocial_high	n/a	32	n/a	n/a
135.231400	1.149383	dec_nonsocial_high	1.149383	32	n/a	2
135.231400	1.149383	dec_nonsocial_high_accept	1.149383	32	accept	2
140.875030	2	cue_nonsocial	n/a	16	n/a	n/a
140.875030	2	cue_nonsocial_low	n/a	16	n/a	n/a
142.880810	1.183454	dec_nonsocial_low	1.183454	16	n/a	8
142.880810	1.183454	dec_nonsocial_low_accept	1.183454	16	accept	8
147.768920	2	cue_social	n/a	16	n/a	n/a
147.768920	2	cue_social_low	n/a	16	n/a	n/a
149.713460	1.066927	dec_social_low	1.066927	16	n/a	2
149.713460	1.066927	dec_social_low_accept	1.066927	16	accept	2
154.609680	2	cue_social	n/a	16	n/a	n/a
154.609680	2	cue_social_low	n/a	16	n/a	n/a
156.547730	1.283011	dec_social_low	1.283011	16	n/a	8
156.547730	1.283011	dec_social_low_accept	1.283011	16	accept	8
163.863160	2	cue_social	n/a	32	n/a	n/a
163.863160	2	cue_social_high	n/a	32	n/a	n/a
165.796650	1.050768	dec_social_high	1.050768	32	n/a	8
165.796650	1.050768	dec_social_high_accept	1.050768	32	accept	8
171.484760	2	cue_social	n/a	16	n/a	n/a
171.484760	2	cue_social_low	n/a	16	n/a	n/a
173.431800	1.132267	dec_social_low	1.132267	16	n/a	8
173.431800	1.132267	dec_social_low_accept	1.132267	16	accept	8
178.323350	2	cue_social	n/a	16	n/a	n/a
178.323350	2	cue_social_low	n/a	16	n/a	n/a
180.264190	1.050137	dec_social_low	1.050137	16	n/a	1
180.264190	1.050137	dec_social_low_accept	1.050137	16	accept	1
189.124600	2	cue_nonsocial	n/a	32	n/a	n/a
189.124600	2	cue_nonsocial_high	n/a	32	n/a	n/a
191.130330	1.101718	dec_nonsocial_high	1.101718	32	n/a	3
191.130330	1.101718	dec_nonsocial_high_accept	1.101718	32	accept	3
