onset	duration	trial_type	response_time	Endowment	Decision	Offer
4.508000	2	cue_nonsocial	n/a	16	n/a	n/a
4.508000	2	cue_nonsocial_low	n/a	16	n/a	n/a
6.513975	1.615284	dec_nonsocial_low	1.615284	16	n/a	1
6.513975	1.615284	dec_nonsocial_low_accept	1.615284	16	accept	1
11.341778	2	cue_nonsocial	n/a	32	n/a	n/a
11.341778	2	cue_nonsocial_high	n/a	32	n/a	n/a
13.346957	1.965972	dec_nonsocial_high	1.965972	32	n/a	3
13.346957	1.965972	dec_nonsocial_high_accept	1.965972	32	accept	3
18.175060	2	cue_nonsocial	n/a	32	n/a	n/a
18.175060	2	cue_nonsocial_high	n/a	32	n/a	n/a
20.180023	2.132783	dec_nonsocial_high	2.132783	32	n/a	2
20.180023	2.132783	dec_nonsocial_high_accept	2.132783	32	accept	2
25.131820	2	cue_social	n/a	16	n/a	n/a
25.131820	2	cue_social_low	n/a	16	n/a	n/a
27.013487	2.566448	dec_social_low	2.566448	16	n/a	1
27.013487	2.566448	dec_social_low_reject	2.566448	16	reject	1
34.257380	2	cue_nonsocial	n/a	32	n/a	n/a
34.257380	2	cue_nonsocial_high	n/a	32	n/a	n/a
36.262863	2.116550	dec_nonsocial_high	2.116550	32	n/a	8
36.262863	2.116550	dec_nonsocial_high_accept	2.116550	32	accept	8
41.202324	2	cue_social	n/a	32	n/a	n/a
41.202324	2	cue_social_high	n/a	32	n/a	n/a
43.096348	1.283595	dec_social_high	1.283595	32	n/a	16
43.096348	1.283595	dec_social_high_accept	1.283595	32	accept	16
48.741260	2	cue_nonsocial	n/a	16	n/a	n/a
48.741260	2	cue_nonsocial_low	n/a	16	n/a	n/a
50.746094	1.283215	dec_nonsocial_low	1.283215	16	n/a	4
50.746094	1.283215	dec_nonsocial_low_accept	1.283215	16	accept	4
56.509190	2	cue_social	n/a	16	n/a	n/a
56.509190	2	cue_social_low	n/a	16	n/a	n/a
58.396378	1.366336	dec_social_low	1.366336	16	n/a	1
58.396378	1.366336	dec_social_low_accept	1.366336	16	accept	1
63.238045	2	cue_social	n/a	16	n/a	n/a
63.238045	2	cue_social_low	n/a	16	n/a	n/a
