onset	duration	trial_type	response_time	trust_value	choice	cLow	cHigh
4.021379	1.375494	choice_computer	1.375494	2	low	2	4
10.775059	1.000000	outcome_computer_recip	1.375494	2	low	2	4
13.586243	1.194156	choice_friend	1.194156	4	high	0	4
20.338340	1.000000	outcome_friend_recip	1.194156	4	high	0	4
24.881813	1.131891	choice_stranger	1.131891	2	low	2	8
31.636960	1.000000	outcome_stranger_recip	1.131891	2	low	2	8
34.443500	1.187057	choice_friend	1.187057	8	high	2	8
39.695793	1.000000	outcome_friend_recip	1.187057	8	high	2	8
42.613880	1.366418	choice_stranger	1.366418	8	high	2	8
47.866776	1.000000	outcome_stranger_recip	1.366418	8	high	2	8
50.680000	1.300722	choice_computer	1.300722	8	high	0	8
55.932110	1.000000	outcome_computer_recip	1.300722	8	high	0	8
58.742455	1.321539	choice_computer	1.321539	0	low	0	4
74.649025	1.614857	choice_computer	1.614857	2	high	0	2
79.902504	1.000000	outcome_computer_defect	1.614857	2	high	0	2
85.940960	1.173146	choice_computer	1.173146	8	high	2	8
94.191350	1.000000	outcome_computer_defect	1.173146	8	high	2	8
97.002720	1.194860	choice_friend	1.194860	8	high	2	8
102.254555	1.000000	outcome_friend_defect	1.194860	8	high	2	8
105.066450	1.331025	choice_computer	1.331025	4	high	0	4
110.319640	1.000000	outcome_computer_recip	1.331025	4	high	0	4
117.973175	1.407812	choice_computer	1.407812	8	high	0	8
124.725655	1.000000	outcome_computer_defect	1.407812	8	high	0	8
127.651250	1.146466	choice_stranger	1.146466	4	high	2	4
134.404170	1.000000	outcome_stranger_recip	1.146466	4	high	2	4
145.398350	1.149522	choice_stranger	1.149522	2	high	0	2
150.649930	1.000000	outcome_stranger_recip	1.149522	2	high	0	2
153.572270	1.992131	choice_stranger	1.992131	8	high	2	8
158.829240	1.000000	outcome_stranger_defect	1.992131	8	high	2	8
163.252400	1.279192	choice_friend	1.279192	0	low	0	4
174.429660	0.869111	choice_computer	0.869111	4	high	2	4
182.682110	1.000000	outcome_computer_defect	0.869111	4	high	2	4
187.106200	1.458832	choice_friend	1.458832	4	high	2	4
192.359390	1.000000	outcome_friend_defect	1.458832	4	high	2	4
195.282090	1.599688	choice_stranger	1.599688	8	high	0	8
200.534330	1.000000	outcome_stranger_defect	1.599688	8	high	0	8
203.457280	1.475244	choice_stranger	1.475244	4	high	0	4
208.708830	1.000000	outcome_stranger_defect	1.475244	4	high	0	4
213.135940	1.129680	choice_computer	1.129680	8	high	4	8
218.387730	1.000000	outcome_computer_recip	1.129680	8	high	4	8
222.929820	1.169433	choice_stranger	1.169433	4	low	4	8
229.681900	1.000000	outcome_stranger_recip	1.169433	4	low	4	8
235.731840	1.017301	choice_friend	1.017301	8	high	4	8
242.485210	1.000000	outcome_friend_recip	1.017301	8	high	4	8
251.756060	1.176509	choice_friend	1.176509	8	high	0	8
258.507450	1.000000	outcome_friend_recip	1.176509	8	high	0	8
261.431670	1.351211	choice_stranger	1.351211	8	high	2	8
268.184080	1.000000	outcome_stranger_defect	1.351211	8	high	2	8
272.719100	0.913951	choice_stranger	0.913951	8	high	4	8
279.470460	1.000000	outcome_stranger_defect	0.913951	8	high	4	8
283.901200	0.981958	choice_friend	0.981958	8	high	4	8
290.652700	1.000000	outcome_friend_defect	0.981958	8	high	4	8
296.695280	1.471419	choice_computer	1.471419	8	high	2	8
301.947570	1.000000	outcome_computer_defect	1.471419	8	high	2	8
304.870450	1.812935	choice_stranger	1.812935	4	high	2	4
310.123020	1.000000	outcome_stranger_defect	1.812935	4	high	2	4
312.934630	3.000000	missed_trial	3.000000	n/a	n/a	2	4
322.613830	1.069396	choice_stranger	1.069396	0	low	0	8
332.177670	1.122566	choice_computer	1.122566	8	high	2	8
337.430050	1.000000	outcome_computer_recip	1.122566	8	high	2	8
343.472440	0.960906	choice_computer	0.960906	4	low	4	8
348.724430	1.000000	outcome_computer_defect	0.960906	4	low	4	8
353.149350	1.484050	choice_computer	1.484050	0	low	0	2
361.212430	1.053930	choice_friend	1.053930	8	high	2	8
367.964840	1.000000	outcome_friend_defect	1.053930	8	high	2	8
370.887660	1.462967	choice_stranger	1.462967	4	high	0	4
376.139400	1.000000	outcome_stranger_recip	1.462967	4	high	0	4
380.567900	3.000000	missed_trial	3.000000	n/a	n/a	2	8
388.631620	3.000000	missed_trial	3.000000	n/a	n/a	0	8
396.693450	1.290812	choice_computer	1.290812	2	low	2	8
401.945160	1.000000	outcome_computer_recip	1.290812	2	low	2	8
404.756320	1.161014	choice_friend	1.161014	0	low	0	2
419.159600	1.258134	choice_stranger	1.258134	2	high	0	2
424.411870	1.000000	outcome_stranger_defect	1.258134	2	high	0	2
433.681920	1.502698	choice_friend	1.502698	2	high	0	2
438.934700	1.000000	outcome_friend_recip	1.502698	2	high	0	2
