onset	duration	trial_type	response_time	Endowment	Decision	Offer
4.513025	2	cue_nonsocial	n/a	16	n/a	n/a
4.513025	2	cue_nonsocial_low	n/a	16	n/a	n/a
6.518910	0.584800	dec_nonsocial_low	0.584800	16	n/a	8
6.518910	0.584800	dec_nonsocial_low_accept	0.584800	16	accept	8
13.779854	2	cue_nonsocial	n/a	32	n/a	n/a
13.779854	2	cue_nonsocial_high	n/a	32	n/a	n/a
15.785088	1.050309	dec_nonsocial_high	1.050309	32	n/a	3
15.785088	1.050309	dec_nonsocial_high_accept	1.050309	32	accept	3
20.684479	2	cue_social	n/a	32	n/a	n/a
20.684479	2	cue_social_high	n/a	32	n/a	n/a
22.618847	0.782767	dec_social_high	0.782767	32	n/a	3
22.618847	0.782767	dec_social_high_reject	0.782767	32	reject	3
31.563526	2	cue_social	n/a	32	n/a	n/a
31.563526	2	cue_social_high	n/a	32	n/a	n/a
33.484974	1.300783	dec_social_high	1.300783	32	n/a	2
33.484974	1.300783	dec_social_high_reject	1.300783	32	reject	2
38.312830	2	cue_nonsocial	n/a	32	n/a	n/a
38.312830	2	cue_nonsocial_high	n/a	32	n/a	n/a
40.319874	0.615523	dec_nonsocial_high	0.615523	32	n/a	8
40.319874	0.615523	dec_nonsocial_high_reject	0.615523	32	reject	8
47.579470	2	cue_nonsocial	n/a	16	n/a	n/a
47.579470	2	cue_nonsocial_low	n/a	16	n/a	n/a
49.585205	0.750086	dec_nonsocial_low	0.750086	16	n/a	8
49.585205	0.750086	dec_nonsocial_low_accept	0.750086	16	accept	8
54.479860	2	cue_social	n/a	32	n/a	n/a
54.479860	2	cue_social_high	n/a	32	n/a	n/a
56.418976	0.699960	dec_social_high	0.699960	32	n/a	3
56.418976	0.699960	dec_social_high_reject	0.699960	32	reject	3
61.330410	2	cue_social	n/a	16	n/a	n/a
61.330410	2	cue_social_low	n/a	16	n/a	n/a
63.251846	1.017137	dec_social_low	1.017137	16	n/a	4
63.251846	1.017137	dec_social_low_accept	1.017137	16	accept	4
68.165190	2	cue_social	n/a	16	n/a	n/a
68.165190	2	cue_social_low	n/a	16	n/a	n/a
70.084840	0.583262	dec_social_low	0.583262	16	n/a	4
70.084840	0.583262	dec_social_low_accept	0.583262	16	accept	4
75.729065	2	cue_nonsocial	n/a	16	n/a	n/a
75.729065	2	cue_nonsocial_low	n/a	16	n/a	n/a
77.735900	0.565519	dec_nonsocial_low	0.565519	16	n/a	1
77.735900	0.565519	dec_nonsocial_low_accept	0.565519	16	accept	1
82.673980	2	cue_social	n/a	16	n/a	n/a
82.673980	2	cue_social_low	n/a	16	n/a	n/a
84.569110	1.182950	dec_social_low	1.182950	16	n/a	4
84.569110	1.182950	dec_social_low_reject	1.182950	16	reject	4
89.469700	2	cue_social	n/a	16	n/a	n/a
